,ZIPCODE,Class,Code,Count,Tot,freq,zipfreq,overprev
0,10001.0,C,BF20,8,18,44.4444444444,9.62241169306,34.8220327514
1,10001.0,D,BF20,2,19,10.5263157895,9.62241169306,0.903904096416
2,10001.0,H,BF20,11,155,7.09677419355,9.62241169306,-2.52563749951
3,10001.0,K,BF20,13,111,11.7117117117,9.62241169306,2.08930001865
4,10001.0,L,BF20,11,57,19.298245614,9.62241169306,9.67583392098
5,10001.0,N,BF20,1,3,33.3333333333,9.62241169306,23.7109216403
6,10001.0,O,BF20,26,403,6.45161290323,9.62241169306,-3.17079878983
7,10001.0,R,BF20,6,37,16.2162162162,9.62241169306,6.59380452316
8,10001.0,S,BF20,1,3,33.3333333333,9.62241169306,23.7109216403
9,10001.0,C,BF05,3,18,16.6666666667,11.2058465286,5.46082013804
10,10001.0,D,BF05,2,19,10.5263157895,11.2058465286,-0.67953073915
11,10001.0,H,BF05,17,155,10.9677419355,11.2058465286,-0.23810459314
12,10001.0,K,BF05,11,111,9.90990990991,11.2058465286,-1.29593661871
13,10001.0,L,BF05,6,57,10.5263157895,11.2058465286,-0.67953073915
14,10001.0,O,BF05,48,403,11.9106699752,11.2058465286,0.704823446562
15,10001.0,P,BF05,1,6,16.6666666667,11.2058465286,5.46082013804
16,10001.0,R,BF05,2,37,5.40540540541,11.2058465286,-5.80044112322
17,10001.0,U,BF05,1,3,33.3333333333,11.2058465286,22.1274868047
18,10001.0,W,BF05,1,4,25.0,11.2058465286,13.7941534714
19,10001.0,C,BF03,2,18,11.1111111111,5.84652862363,5.26458248748
20,10001.0,G,BF03,2,2,100.0,5.84652862363,94.1534713764
21,10001.0,K,BF03,8,111,7.20720720721,5.84652862363,1.36067858358
22,10001.0,L,BF03,6,57,10.5263157895,5.84652862363,4.67978716584
23,10001.0,O,BF03,27,403,6.69975186104,5.84652862363,0.853223237412
24,10001.0,R,BF03,2,37,5.40540540541,5.84652862363,-0.441123218224
25,10001.0,U,BF03,1,3,33.3333333333,5.84652862363,27.4868047097
26,10001.0,C,BF06,2,18,11.1111111111,6.09013398295,5.02097712816
27,10001.0,D,BF06,2,19,10.5263157895,6.09013398295,4.43618180653
28,10001.0,H,BF06,15,155,9.67741935484,6.09013398295,3.58728537189
29,10001.0,K,BF06,5,111,4.5045045045,6.09013398295,-1.58562947844
30,10001.0,L,BF06,1,57,1.75438596491,6.09013398295,-4.33574801804
31,10001.0,O,BF06,23,403,5.70719602978,6.09013398295,-0.382937953171
32,10001.0,R,BF06,2,37,5.40540540541,6.09013398295,-0.684728577542
33,10001.0,C,BF11,1,18,5.55555555556,2.0706455542,3.48491000135
34,10001.0,H,BF11,4,155,2.58064516129,2.0706455542,0.509999607088
35,10001.0,K,BF11,4,111,3.6036036036,2.0706455542,1.5329580494
36,10001.0,L,BF11,1,57,1.75438596491,2.0706455542,-0.31625958929
37,10001.0,O,BF11,7,403,1.73697270471,2.0706455542,-0.333672849488
38,10001.0,C,BF12,1,18,5.55555555556,4.99390986602,0.561645689539
39,10001.0,D,BF12,1,19,5.26315789474,4.99390986602,0.26924802872
40,10001.0,H,BF12,7,155,4.51612903226,4.99390986602,-0.477780833759
41,10001.0,K,BF12,7,111,6.30630630631,4.99390986602,1.31239644029
42,10001.0,L,BF12,4,57,7.01754385965,4.99390986602,2.02363399363
43,10001.0,O,BF12,16,403,3.97022332506,4.99390986602,-1.02368654096
44,10001.0,R,BF12,5,37,13.5135135135,4.99390986602,8.5196036475
45,10001.0,C,BF17,1,18,5.55555555556,6.33373934227,-0.77818378671
46,10001.0,D,BF17,2,19,10.5263157895,6.33373934227,4.19257644721
47,10001.0,H,BF17,6,155,3.87096774194,6.33373934227,-2.46277160033
48,10001.0,K,BF17,7,111,6.30630630631,6.33373934227,-0.0274330359592
49,10001.0,L,BF17,8,57,14.0350877193,6.33373934227,7.70134837703
50,10001.0,O,BF17,27,403,6.69975186104,6.33373934227,0.366012518777
51,10001.0,P,BF17,1,6,16.6666666667,6.33373934227,10.3329273244
52,10001.0,D,BF19,5,19,26.3157894737,10.71863581,15.5971536637
53,10001.0,H,BF19,25,155,16.1290322581,10.71863581,5.41039644808
54,10001.0,K,BF19,12,111,10.8108108108,10.71863581,0.092175000823
55,10001.0,L,BF19,6,57,10.5263157895,10.71863581,-0.192320020514
56,10001.0,O,BF19,35,403,8.68486352357,10.71863581,-2.03377228641
57,10001.0,P,BF19,1,6,16.6666666667,10.71863581,5.94803085668
58,10001.0,R,BF19,1,37,2.7027027027,10.71863581,-8.01593310729
59,10001.0,S,BF19,1,3,33.3333333333,10.71863581,22.6146975233
60,10001.0,W,BF19,2,4,50.0,10.71863581,39.28136419
61,10001.0,D,BF07,2,19,10.5263157895,3.41047503045,7.11584075902
62,10001.0,H,BF07,3,155,1.93548387097,3.41047503045,-1.47499115948
63,10001.0,K,BF07,3,111,2.7027027027,3.41047503045,-0.707772327748
64,10001.0,L,BF07,2,57,3.50877192982,3.41047503045,0.0982968993739
65,10001.0,N,BF07,1,3,33.3333333333,3.41047503045,29.9228583029
66,10001.0,O,BF07,13,403,3.22580645161,3.41047503045,-0.184668578838
67,10001.0,R,BF07,3,37,8.10810810811,3.41047503045,4.69763307766
68,10001.0,W,BF07,1,4,25.0,3.41047503045,21.5895249695
69,10001.0,D,BF01,1,19,5.26315789474,2.6796589525,2.58349894224
70,10001.0,H,BF01,1,155,0.645161290323,2.6796589525,-2.03449766217
71,10001.0,K,BF01,3,111,2.7027027027,2.6796589525,0.0230437502057
72,10001.0,L,BF01,1,57,1.75438596491,2.6796589525,-0.925272987585
73,10001.0,O,BF01,15,403,3.72208436725,2.6796589525,1.04242541475
74,10001.0,S,BF01,1,3,33.3333333333,2.6796589525,30.6536743808
75,10001.0,D,BF13,1,19,5.26315789474,1.70523751523,3.55792037951
76,10001.0,H,BF13,2,155,1.29032258065,1.70523751523,-0.41491493458
77,10001.0,K,BF13,4,111,3.6036036036,1.70523751523,1.89836608838
78,10001.0,L,BF13,2,57,3.50877192982,1.70523751523,1.8035344146
79,10001.0,O,BF13,5,403,1.24069478908,1.70523751523,-0.464542726143
80,10001.0,D,BF35,1,19,5.26315789474,25.5785627284,-20.3154048336
81,10001.0,H,BF35,46,155,29.6774193548,25.5785627284,4.09885662646
82,10001.0,K,BF35,26,111,23.4234234234,25.5785627284,-2.15513930496
83,10001.0,L,BF35,4,57,7.01754385965,25.5785627284,-18.5610188687
84,10001.0,O,BF35,117,403,29.0322580645,25.5785627284,3.45369533614
85,10001.0,P,BF35,2,6,33.3333333333,25.5785627284,7.75477060495
86,10001.0,R,BF35,14,37,37.8378378378,25.5785627284,12.2592751095
87,10001.0,H,BF30,7,155,4.51612903226,2.0706455542,2.44548347806
88,10001.0,L,BF30,1,57,1.75438596491,2.0706455542,-0.31625958929
89,10001.0,O,BF30,7,403,1.73697270471,2.0706455542,-0.333672849488
90,10001.0,R,BF30,1,37,2.7027027027,2.0706455542,0.632057148501
91,10001.0,U,BF30,1,3,33.3333333333,2.0706455542,31.2626877791
92,10001.0,H,BF14,5,155,3.22580645161,2.31425091352,0.911555538093
93,10001.0,K,BF14,1,111,0.900900900901,2.31425091352,-1.41335001262
94,10001.0,L,BF14,2,57,3.50877192982,2.31425091352,1.1945210163
95,10001.0,O,BF14,11,403,2.72952853598,2.31425091352,0.41527762246
96,10001.0,H,BF08,3,155,1.93548387097,0.609013398295,1.32647047267
97,10001.0,O,BF08,2,403,0.496277915633,0.609013398295,-0.112735482662
98,10001.0,H,BF27,2,155,1.29032258065,2.43605359318,-1.14573101253
99,10001.0,K,BF27,4,111,3.6036036036,2.43605359318,1.16755001042
100,10001.0,N,BF27,1,3,33.3333333333,2.43605359318,30.8972797402
101,10001.0,O,BF27,11,403,2.72952853598,2.43605359318,0.293474942801
102,10001.0,P,BF27,1,6,16.6666666667,2.43605359318,14.2306130735
103,10001.0,R,BF27,1,37,2.7027027027,2.43605359318,0.266649109524
104,10001.0,H,BF15,1,155,0.645161290323,0.609013398295,0.0361478920278
105,10001.0,L,BF15,1,57,1.75438596491,0.609013398295,1.14537256662
106,10001.0,O,BF15,3,403,0.744416873449,0.609013398295,0.135403475154
107,10001.0,K,BF04,1,111,0.900900900901,0.121802679659,0.779098221242
108,10001.0,K,BF09,1,111,0.900900900901,0.974421437272,-0.0735205363707
109,10001.0,O,BF09,7,403,1.73697270471,0.974421437272,0.762551267443
110,10001.0,K,BF33,1,111,0.900900900901,0.121802679659,0.779098221242
111,10001.0,L,BF25,1,57,1.75438596491,0.243605359318,1.51078060559
112,10001.0,O,BF25,1,403,0.248138957816,0.243605359318,0.00453359849847
113,10001.0,O,BF26,2,403,0.496277915633,0.243605359318,0.252672556315
114,10002.0,C,BF05,21,100,21.0,15.3439153439,5.65608465608
115,10002.0,D,BF05,3,26,11.5384615385,15.3439153439,-3.80545380545
116,10002.0,H,BF05,8,54,14.8148148148,15.3439153439,-0.529100529101
117,10002.0,K,BF05,11,82,13.4146341463,15.3439153439,-1.92928119757
118,10002.0,L,BF05,5,36,13.8888888889,15.3439153439,-1.45502645503
119,10002.0,O,BF05,1,16,6.25,15.3439153439,-9.09391534392
120,10002.0,R,BF05,7,52,13.4615384615,15.3439153439,-1.88237688238
121,10002.0,S,BF05,1,5,20.0,15.3439153439,4.65608465608
122,10002.0,W,BF05,1,5,20.0,15.3439153439,4.65608465608
123,10002.0,C,BF20,14,100,14.0,13.7566137566,0.243386243386
124,10002.0,D,BF20,4,26,15.3846153846,13.7566137566,1.628001628
125,10002.0,H,BF20,4,54,7.40740740741,13.7566137566,-6.34920634921
126,10002.0,K,BF20,14,82,17.0731707317,13.7566137566,3.31655697509
127,10002.0,L,BF20,3,36,8.33333333333,13.7566137566,-5.42328042328
128,10002.0,O,BF20,6,16,37.5,13.7566137566,23.7433862434
129,10002.0,R,BF20,5,52,9.61538461538,13.7566137566,-4.14122914123
130,10002.0,W,BF20,2,5,40.0,13.7566137566,26.2433862434
131,10002.0,C,BF19,12,100,12.0,11.6402116402,0.359788359788
132,10002.0,D,BF19,3,26,11.5384615385,11.6402116402,-0.10175010175
133,10002.0,H,BF19,4,54,7.40740740741,11.6402116402,-4.2328042328
134,10002.0,K,BF19,13,82,15.8536585366,11.6402116402,4.21344689637
135,10002.0,L,BF19,2,36,5.55555555556,11.6402116402,-6.08465608466
136,10002.0,O,BF19,4,16,25.0,11.6402116402,13.3597883598
137,10002.0,P,BF19,1,2,50.0,11.6402116402,38.3597883598
138,10002.0,R,BF19,3,52,5.76923076923,11.6402116402,-5.87098087098
139,10002.0,S,BF19,2,5,40.0,11.6402116402,28.3597883598
140,10002.0,C,BF01,9,100,9.0,5.82010582011,3.17989417989
141,10002.0,D,BF01,2,26,7.69230769231,5.82010582011,1.8722018722
142,10002.0,H,BF01,1,54,1.85185185185,5.82010582011,-3.96825396825
143,10002.0,K,BF01,6,82,7.31707317073,5.82010582011,1.49696735063
144,10002.0,L,BF01,2,36,5.55555555556,5.82010582011,-0.26455026455
145,10002.0,R,BF01,1,52,1.92307692308,5.82010582011,-3.89702889703
146,10002.0,S,BF01,1,5,20.0,5.82010582011,14.1798941799
147,10002.0,C,BF11,9,100,9.0,4.2328042328,4.7671957672
148,10002.0,D,BF11,1,26,3.84615384615,4.2328042328,-0.38665038665
149,10002.0,H,BF11,2,54,3.7037037037,4.2328042328,-0.529100529101
150,10002.0,K,BF11,1,82,1.21951219512,4.2328042328,-3.01329203768
151,10002.0,L,BF11,2,36,5.55555555556,4.2328042328,1.32275132275
152,10002.0,R,BF11,1,52,1.92307692308,4.2328042328,-2.30972730973
153,10002.0,C,BF03,7,100,7.0,4.49735449735,2.50264550265
154,10002.0,D,BF03,3,26,11.5384615385,4.49735449735,7.04110704111
155,10002.0,K,BF03,3,82,3.65853658537,4.49735449735,-0.838817911989
156,10002.0,L,BF03,3,36,8.33333333333,4.49735449735,3.83597883598
157,10002.0,S,BF03,1,5,20.0,4.49735449735,15.5026455026
158,10002.0,C,BF35,6,100,6.0,10.582010582,-4.58201058201
159,10002.0,H,BF35,13,54,24.0740740741,10.582010582,13.4920634921
160,10002.0,K,BF35,7,82,8.53658536585,10.582010582,-2.04542521616
161,10002.0,L,BF35,4,36,11.1111111111,10.582010582,0.529100529101
162,10002.0,R,BF35,10,52,19.2307692308,10.582010582,8.64875864876
163,10002.0,C,BF08,4,100,4.0,1.32275132275,2.67724867725
164,10002.0,L,BF08,1,36,2.77777777778,1.32275132275,1.45502645503
165,10002.0,C,BF13,4,100,4.0,3.1746031746,0.825396825397
166,10002.0,D,BF13,2,26,7.69230769231,3.1746031746,4.5177045177
167,10002.0,H,BF13,1,54,1.85185185185,3.1746031746,-1.32275132275
168,10002.0,K,BF13,2,82,2.43902439024,3.1746031746,-0.735578784359
169,10002.0,O,BF13,1,16,6.25,3.1746031746,3.0753968254
170,10002.0,R,BF13,2,52,3.84615384615,3.1746031746,0.671550671551
171,10002.0,C,BF17,3,100,3.0,6.87830687831,-3.87830687831
172,10002.0,D,BF17,3,26,11.5384615385,6.87830687831,4.66015466015
173,10002.0,H,BF17,6,54,11.1111111111,6.87830687831,4.2328042328
174,10002.0,K,BF17,4,82,4.87804878049,6.87830687831,-2.00025809782
175,10002.0,L,BF17,3,36,8.33333333333,6.87830687831,1.45502645503
176,10002.0,P,BF17,1,2,50.0,6.87830687831,43.1216931217
177,10002.0,R,BF17,4,52,7.69230769231,6.87830687831,0.814000814001
178,10002.0,W,BF17,2,5,40.0,6.87830687831,33.1216931217
179,10002.0,C,BF27,3,100,3.0,2.91005291005,0.0899470899471
180,10002.0,D,BF27,1,26,3.84615384615,2.91005291005,0.936100936101
181,10002.0,K,BF27,2,82,2.43902439024,2.91005291005,-0.471028519809
182,10002.0,L,BF27,2,36,5.55555555556,2.91005291005,2.6455026455
183,10002.0,R,BF27,3,52,5.76923076923,2.91005291005,2.85917785918
184,10002.0,C,BF06,2,100,2.0,7.14285714286,-5.14285714286
185,10002.0,D,BF06,1,26,3.84615384615,7.14285714286,-3.2967032967
186,10002.0,H,BF06,6,54,11.1111111111,7.14285714286,3.96825396825
187,10002.0,K,BF06,7,82,8.53658536585,7.14285714286,1.393728223
188,10002.0,L,BF06,4,36,11.1111111111,7.14285714286,3.96825396825
189,10002.0,O,BF06,2,16,12.5,7.14285714286,5.35714285714
190,10002.0,R,BF06,5,52,9.61538461538,7.14285714286,2.47252747253
191,10002.0,C,BF14,2,100,2.0,1.32275132275,0.677248677249
192,10002.0,H,BF14,1,54,1.85185185185,1.32275132275,0.529100529101
193,10002.0,K,BF14,1,82,1.21951219512,1.32275132275,-0.103239127629
194,10002.0,L,BF14,1,36,2.77777777778,1.32275132275,1.45502645503
195,10002.0,C,BF07,1,100,1.0,3.1746031746,-2.1746031746
196,10002.0,D,BF07,1,26,3.84615384615,3.1746031746,0.671550671551
197,10002.0,H,BF07,2,54,3.7037037037,3.1746031746,0.529100529101
198,10002.0,K,BF07,4,82,4.87804878049,3.1746031746,1.70344560588
199,10002.0,L,BF07,1,36,2.77777777778,3.1746031746,-0.396825396825
200,10002.0,R,BF07,3,52,5.76923076923,3.1746031746,2.59462759463
201,10002.0,C,BF09,1,100,1.0,1.85185185185,-0.851851851852
202,10002.0,H,BF09,1,54,1.85185185185,1.85185185185,0.0
203,10002.0,K,BF09,3,82,3.65853658537,1.85185185185,1.80668473351
204,10002.0,R,BF09,2,52,3.84615384615,1.85185185185,1.9943019943
205,10002.0,C,BF12,1,100,1.0,5.29100529101,-4.29100529101
206,10002.0,D,BF12,2,26,7.69230769231,5.29100529101,2.4013024013
207,10002.0,H,BF12,3,54,5.55555555556,5.29100529101,0.26455026455
208,10002.0,K,BF12,4,82,4.87804878049,5.29100529101,-0.412956510517
209,10002.0,L,BF12,2,36,5.55555555556,5.29100529101,0.26455026455
210,10002.0,O,BF12,2,16,12.5,5.29100529101,7.20899470899
211,10002.0,R,BF12,6,52,11.5384615385,5.29100529101,6.24745624746
212,10002.0,C,BF26,1,100,1.0,0.26455026455,0.73544973545
213,10002.0,H,BF25,1,54,1.85185185185,0.26455026455,1.5873015873
214,10002.0,H,BF33,1,54,1.85185185185,0.26455026455,1.5873015873
215,10002.0,L,BF28,1,36,2.77777777778,0.26455026455,2.51322751323
216,10003.0,C,BF20,24,86,27.9069767442,16.4739884393,11.4329883049
217,10003.0,D,BF20,34,151,22.5165562914,16.4739884393,6.04256785208
218,10003.0,H,BF20,9,32,28.125,16.4739884393,11.6510115607
219,10003.0,J,BF20,1,21,4.7619047619,16.4739884393,-11.7120836774
220,10003.0,K,BF20,16,79,20.253164557,16.4739884393,3.77917611766
221,10003.0,L,BF20,2,15,13.3333333333,16.4739884393,-3.14065510597
222,10003.0,O,BF20,8,161,4.96894409938,16.4739884393,-11.5050443399
223,10003.0,R,BF20,4,48,8.33333333333,16.4739884393,-8.14065510597
224,10003.0,S,BF20,10,68,14.7058823529,16.4739884393,-1.76810608637
225,10003.0,U,BF20,1,1,100.0,16.4739884393,83.5260115607
226,10003.0,W,BF20,5,14,35.7142857143,16.4739884393,19.240297275
227,10003.0,C,BF05,15,86,17.4418604651,11.9942196532,5.44764081194
228,10003.0,D,BF05,15,151,9.93377483444,11.9942196532,-2.06044481874
229,10003.0,H,BF05,2,32,6.25,11.9942196532,-5.74421965318
230,10003.0,J,BF05,1,21,4.7619047619,11.9942196532,-7.23231489127
231,10003.0,K,BF05,11,79,13.9240506329,11.9942196532,1.92983097973
232,10003.0,L,BF05,3,15,20.0,11.9942196532,8.00578034682
233,10003.0,O,BF05,17,161,10.5590062112,11.9942196532,-1.435213442
234,10003.0,R,BF05,6,48,12.5,11.9942196532,0.505780346821
235,10003.0,S,BF05,12,68,17.6470588235,11.9942196532,5.65283917035
236,10003.0,V,BF05,1,1,100.0,11.9942196532,88.0057803468
237,10003.0,C,BF03,8,86,9.3023255814,4.91329479769,4.38903078371
238,10003.0,D,BF03,6,151,3.97350993377,4.91329479769,-0.939784863913
239,10003.0,K,BF03,4,79,5.06329113924,4.91329479769,0.149996341553
240,10003.0,O,BF03,7,161,4.34782608696,4.91329479769,-0.565468710731
241,10003.0,R,BF03,3,48,6.25,4.91329479769,1.33670520231
242,10003.0,S,BF03,6,68,8.82352941176,4.91329479769,3.91023461408
243,10003.0,C,BF01,7,86,8.13953488372,3.61271676301,4.52681812072
244,10003.0,D,BF01,6,151,3.97350993377,3.61271676301,0.360793170769
245,10003.0,J,BF01,1,21,4.7619047619,3.61271676301,1.1491879989
246,10003.0,K,BF01,3,79,3.79746835443,3.61271676301,0.184751591425
247,10003.0,O,BF01,4,161,2.48447204969,3.61271676301,-1.12824471332
248,10003.0,R,BF01,2,48,4.16666666667,3.61271676301,0.553949903661
249,10003.0,S,BF01,1,68,1.47058823529,3.61271676301,-2.14212852771
250,10003.0,C,BF11,7,86,8.13953488372,3.75722543353,4.38230945019
251,10003.0,D,BF11,3,151,1.98675496689,3.75722543353,-1.77047046664
252,10003.0,H,BF11,1,32,3.125,3.75722543353,-0.632225433526
253,10003.0,K,BF11,6,79,7.59493670886,3.75722543353,3.83771127533
254,10003.0,O,BF11,5,161,3.10559006211,3.75722543353,-0.651635371414
255,10003.0,S,BF11,4,68,5.88235294118,3.75722543353,2.12512750765
256,10003.0,C,BF12,6,86,6.97674418605,5.92485549133,1.05188869472
257,10003.0,D,BF12,11,151,7.28476821192,5.92485549133,1.35991272059
258,10003.0,H,BF12,1,32,3.125,5.92485549133,-2.79985549133
259,10003.0,J,BF12,1,21,4.7619047619,5.92485549133,-1.16295072942
260,10003.0,K,BF12,3,79,3.79746835443,5.92485549133,-2.1273871369
261,10003.0,L,BF12,1,15,6.66666666667,5.92485549133,0.741811175337
262,10003.0,O,BF12,9,161,5.5900621118,5.92485549133,-0.334793379528
263,10003.0,R,BF12,3,48,6.25,5.92485549133,0.325144508671
264,10003.0,S,BF12,4,68,5.88235294118,5.92485549133,-0.042502550153
265,10003.0,W,BF12,2,14,14.2857142857,5.92485549133,8.36085879438
266,10003.0,C,BF19,5,86,5.81395348837,10.549132948,-4.7351794596
267,10003.0,D,BF19,12,151,7.94701986755,10.549132948,-2.60211308043
268,10003.0,H,BF19,5,32,15.625,10.549132948,5.07586705202
269,10003.0,J,BF19,6,21,28.5714285714,10.549132948,18.0222956235
270,10003.0,K,BF19,14,79,17.7215189873,10.549132948,7.17238603936
271,10003.0,O,BF19,12,161,7.45341614907,10.549132948,-3.09571679891
272,10003.0,R,BF19,8,48,16.6666666667,10.549132948,6.11753371869
273,10003.0,S,BF19,10,68,14.7058823529,10.549132948,4.15674940496
274,10003.0,W,BF19,1,14,7.14285714286,10.549132948,-3.40627580512
275,10003.0,C,BF06,4,86,4.6511627907,7.36994219653,-2.71877940583
276,10003.0,D,BF06,17,151,11.2582781457,7.36994219653,3.88833594916
277,10003.0,H,BF06,2,32,6.25,7.36994219653,-1.11994219653
278,10003.0,J,BF06,1,21,4.7619047619,7.36994219653,-2.60803743463
279,10003.0,K,BF06,3,79,3.79746835443,7.36994219653,-3.5724738421
280,10003.0,L,BF06,3,15,20.0,7.36994219653,12.6300578035
281,10003.0,O,BF06,13,161,8.07453416149,7.36994219653,0.704591964959
282,10003.0,R,BF06,5,48,10.4166666667,7.36994219653,3.04672447013
283,10003.0,S,BF06,2,68,2.94117647059,7.36994219653,-4.42876572594
284,10003.0,W,BF06,1,14,7.14285714286,7.36994219653,-0.227085053675
285,10003.0,C,BF13,4,86,4.6511627907,3.46820809249,1.18295469821
286,10003.0,D,BF13,5,151,3.31125827815,3.46820809249,-0.15694981434
287,10003.0,J,BF13,5,21,23.8095238095,3.46820809249,20.341315717
288,10003.0,M,BF13,1,10,10.0,3.46820809249,6.53179190751
289,10003.0,O,BF13,1,161,0.621118012422,3.46820809249,-2.84709008006
290,10003.0,R,BF13,2,48,4.16666666667,3.46820809249,0.698458574181
291,10003.0,S,BF13,6,68,8.82352941176,3.46820809249,5.35532131928
292,10003.0,C,BF07,2,86,2.32558139535,3.46820809249,-1.14262669714
293,10003.0,D,BF07,7,151,4.6357615894,3.46820809249,1.16755349692
294,10003.0,K,BF07,2,79,2.53164556962,3.46820809249,-0.936562522865
295,10003.0,L,BF07,2,15,13.3333333333,3.46820809249,9.86512524085
296,10003.0,O,BF07,6,161,3.72670807453,3.46820809249,0.258499982049
297,10003.0,R,BF07,1,48,2.08333333333,3.46820809249,-1.38487475915
298,10003.0,S,BF07,3,68,4.41176470588,3.46820809249,0.943556613397
299,10003.0,W,BF07,1,14,7.14285714286,3.46820809249,3.67464905037
300,10003.0,C,BF17,2,86,2.32558139535,6.64739884393,-4.32181744858
301,10003.0,D,BF17,7,151,4.6357615894,6.64739884393,-2.01163725453
302,10003.0,H,BF17,2,32,6.25,6.64739884393,-0.397398843931
303,10003.0,J,BF17,3,21,14.2857142857,6.64739884393,7.63831544178
304,10003.0,K,BF17,6,79,7.59493670886,6.64739884393,0.94753786493
305,10003.0,L,BF17,2,15,13.3333333333,6.64739884393,6.6859344894
306,10003.0,O,BF17,13,161,8.07453416149,6.64739884393,1.42713531756
307,10003.0,P,BF17,2,4,50.0,6.64739884393,43.3526011561
308,10003.0,R,BF17,5,48,10.4166666667,6.64739884393,3.76926782274
309,10003.0,S,BF17,4,68,5.88235294118,6.64739884393,-0.765045902754
310,10003.0,C,BF25,1,86,1.16279069767,0.28901734104,0.873773356634
311,10003.0,O,BF25,1,161,0.621118012422,0.28901734104,0.332100671382
312,10003.0,C,BF27,1,86,1.16279069767,2.45664739884,-1.29385670117
313,10003.0,D,BF27,4,151,2.64900662252,2.45664739884,0.192359223673
314,10003.0,K,BF27,4,79,5.06329113924,2.45664739884,2.6066437404
315,10003.0,O,BF27,5,161,3.10559006211,2.45664739884,0.648942663268
316,10003.0,R,BF27,1,48,2.08333333333,2.45664739884,-0.373314065511
317,10003.0,S,BF27,2,68,2.94117647059,2.45664739884,0.484529071744
318,10003.0,D,BF35,15,151,9.93377483444,14.0173410405,-4.08356620603
319,10003.0,H,BF35,9,32,28.125,14.0173410405,14.1076589595
320,10003.0,J,BF35,1,21,4.7619047619,14.0173410405,-9.25543627856
321,10003.0,K,BF35,5,79,6.32911392405,14.0173410405,-7.68822711641
322,10003.0,L,BF35,1,15,6.66666666667,14.0173410405,-7.3506743738
323,10003.0,M,BF35,9,10,90.0,14.0173410405,75.9826589595
324,10003.0,O,BF35,47,161,29.1925465839,14.0173410405,15.1752055434
325,10003.0,P,BF35,2,4,50.0,14.0173410405,35.9826589595
326,10003.0,R,BF35,3,48,6.25,14.0173410405,-7.76734104046
327,10003.0,S,BF35,1,68,1.47058823529,14.0173410405,-12.5467528052
328,10003.0,W,BF35,4,14,28.5714285714,14.0173410405,14.554087531
329,10003.0,D,BF09,6,151,3.97350993377,2.02312138728,1.95038854649
330,10003.0,J,BF09,1,21,4.7619047619,2.02312138728,2.73878337462
331,10003.0,K,BF09,2,79,2.53164556962,2.02312138728,0.508524182337
332,10003.0,O,BF09,1,161,0.621118012422,2.02312138728,-1.40200337486
333,10003.0,R,BF09,1,48,2.08333333333,2.02312138728,0.0602119460501
334,10003.0,S,BF09,3,68,4.41176470588,2.02312138728,2.3886433186
335,10003.0,D,BF02,1,151,0.662251655629,0.14450867052,0.517742985109
336,10003.0,D,BF08,1,151,0.662251655629,0.722543352601,-0.060291696972
337,10003.0,H,BF08,1,32,3.125,0.722543352601,2.4024566474
338,10003.0,L,BF08,1,15,6.66666666667,0.722543352601,5.94412331407
339,10003.0,O,BF08,2,161,1.24223602484,0.722543352601,0.519692672244
340,10003.0,D,BF14,1,151,0.662251655629,0.867052023121,-0.204800367492
341,10003.0,O,BF14,5,161,3.10559006211,0.867052023121,2.23853803899
342,10003.0,O,BF30,4,161,2.48447204969,1.15606936416,1.32840268553
343,10003.0,R,BF30,4,48,8.33333333333,1.15606936416,7.17726396917
344,10003.0,O,BF15,1,161,0.621118012422,0.14450867052,0.476609341902
345,10004.0,D,BF35,3,3,100.0,32.0945945946,67.9054054054
346,10004.0,H,BF35,5,15,33.3333333333,32.0945945946,1.23873873874
347,10004.0,O,BF35,64,152,42.1052631579,32.0945945946,10.0106685633
348,10004.0,P,BF35,2,9,22.2222222222,32.0945945946,-9.87237237237
349,10004.0,R,BF35,6,68,8.82352941176,32.0945945946,-23.2710651828
350,10004.0,Y,BF35,15,15,100.0,32.0945945946,67.9054054054
351,10004.0,H,BF05,3,15,20.0,13.5135135135,6.48648648649
352,10004.0,K,BF05,4,14,28.5714285714,13.5135135135,15.0579150579
353,10004.0,O,BF05,21,152,13.8157894737,13.5135135135,0.302275960171
354,10004.0,P,BF05,1,9,11.1111111111,13.5135135135,-2.4024024024
355,10004.0,R,BF05,9,68,13.2352941176,13.5135135135,-0.278219395866
356,10004.0,S,BF05,2,20,10.0,13.5135135135,-3.51351351351
357,10004.0,H,BF20,3,15,20.0,10.1351351351,9.86486486486
358,10004.0,K,BF20,4,14,28.5714285714,10.1351351351,18.4362934363
359,10004.0,O,BF20,10,152,6.57894736842,10.1351351351,-3.55618776671
360,10004.0,R,BF20,10,68,14.7058823529,10.1351351351,4.57074721781
361,10004.0,S,BF20,3,20,15.0,10.1351351351,4.86486486486
362,10004.0,H,BF06,2,15,13.3333333333,7.43243243243,5.9009009009
363,10004.0,O,BF06,12,152,7.89473684211,7.43243243243,0.462304409673
364,10004.0,R,BF06,7,68,10.2941176471,7.43243243243,2.86168521463
365,10004.0,S,BF06,1,20,5.0,7.43243243243,-2.43243243243
366,10004.0,H,BF12,1,15,6.66666666667,3.37837837838,3.28828828829
367,10004.0,K,BF12,2,14,14.2857142857,3.37837837838,10.9073359073
368,10004.0,O,BF12,4,152,2.63157894737,3.37837837838,-0.74679943101
