,ZIPCODE,CLASS,VIO_TYPE,Count,Tot,freq,zipfreq,overprev
371,10012,H,ELEVATOR,40,41,97.56097561,40.98972923,56.57124638
372,10012,K,ELEVATOR,15,63,23.80952381,40.98972923,-17.18020542
373,10012,L,ELEVATOR,18,18,100,40.98972923,59.01027078
374,10012,O,ELEVATOR,199,284,70.07042254,40.98972923,29.08069331
375,10012,R,ELEVATOR,100,170,58.82352941,40.98972923,17.83380019
376,10012,S,ELEVATOR,10,82,12.19512195,40.98972923,-28.79460727
377,10012,W,ELEVATOR,6,6,100,40.98972923,59.01027078
378,10012,C,PLUMBING,4,332,1.204819277,0.373482726,0.831336551
379,10012,O,FAIL TO BENCHMARK,12,284,4.225352113,1.213818861,3.011533252
380,10012,R,FAIL TO BENCHMARK,1,170,0.588235294,1.213818861,-0.625583567
381,10012,O,FAILURE TO SUBMIT EER,3,284,1.056338028,0.280112045,0.776225983
382,10013,C,BOILER,136,309,44.01294498,22.75,21.26294498
383,10013,D,BOILER,12,110,10.90909091,22.75,-11.84090909
384,10013,H,BOILER,4,27,14.81481481,22.75,-7.935185185
385,10013,K,BOILER,12,153,7.843137255,22.75,-14.90686275
386,10013,L,BOILER,25,215,11.62790698,22.75,-11.12209302
387,10013,O,BOILER,56,301,18.60465116,22.75,-4.145348837
388,10013,R,BOILER,49,195,25.12820513,22.75,2.378205128
389,10013,S,BOILER,70,185,37.83783784,22.75,15.08783784
390,10013,C,FAIL TO CERTIFY,82,309,26.53721683,13.5625,12.97471683
391,10013,K,FAIL TO CERTIFY,27,153,17.64705882,13.5625,4.084558824
392,10013,L,FAIL TO CERTIFY,30,215,13.95348837,13.5625,0.390988372
393,10013,O,FAIL TO CERTIFY,39,301,12.95681063,13.5625,-0.605689369
394,10013,R,FAIL TO CERTIFY,14,195,7.179487179,13.5625,-6.383012821
395,10013,S,FAIL TO CERTIFY,25,185,13.51351351,13.5625,-0.048986486
396,10013,C,ELEVATOR,52,309,16.82847896,50.625,-33.79652104
397,10013,D,ELEVATOR,89,110,80.90909091,50.625,30.28409091
398,10013,H,ELEVATOR,23,27,85.18518519,50.625,34.56018519
399,10013,K,ELEVATOR,95,153,62.09150327,50.625,11.46650327
400,10013,L,ELEVATOR,146,215,67.90697674,50.625,17.28197674
401,10013,O,ELEVATOR,149,301,49.50166113,50.625,-1.12333887
402,10013,R,ELEVATOR,86,195,44.1025641,50.625,-6.522435897
403,10013,S,ELEVATOR,71,185,38.37837838,50.625,-12.24662162
404,10013,W,ELEVATOR,3,5,60,50.625,9.375
405,10013,Y,ELEVATOR,12,12,100,50.625,49.375
406,10013,Z,ELEVATOR,84,88,95.45454545,50.625,44.82954545
407,10013,C,FACADE,31,309,10.03236246,3.375,6.65736246
408,10013,D,FACADE,6,110,5.454545455,3.375,2.079545455
409,10013,O,FACADE,1,301,0.332225914,3.375,-3.042774086
410,10013,R,FACADE,10,195,5.128205128,3.375,1.753205128
411,10013,W,FACADE,2,5,40,3.375,36.625
412,10013,Z,FACADE,4,88,4.545454545,3.375,1.170454545
413,10013,C,LANDMARK,6,309,1.941747573,4.4375,-2.495752427
414,10013,K,LANDMARK,16,153,10.45751634,4.4375,6.02001634
415,10013,L,LANDMARK,14,215,6.511627907,4.4375,2.074127907
416,10013,O,LANDMARK,29,301,9.634551495,4.4375,5.197051495
417,10013,R,LANDMARK,2,195,1.025641026,4.4375,-3.411858974
418,10013,S,LANDMARK,4,185,2.162162162,4.4375,-2.275337838
419,10013,C,CONSTRUCTION,2,309,0.647249191,2.125,-1.477750809
420,10013,D,CONSTRUCTION,3,110,2.727272727,2.125,0.602272727
421,10013,K,CONSTRUCTION,3,153,1.960784314,2.125,-0.164215686
422,10013,O,CONSTRUCTION,3,301,0.996677741,2.125,-1.128322259
423,10013,R,CONSTRUCTION,8,195,4.102564103,2.125,1.977564103
424,10013,S,CONSTRUCTION,15,185,8.108108108,2.125,5.983108108
425,10013,O,FAIL TO BENCHMARK,16,301,5.315614618,2.5,2.815614618
426,10013,R,FAIL TO BENCHMARK,24,195,12.30769231,2.5,9.807692308
427,10013,O,FAILURE TO SUBMIT EER,8,301,2.657807309,0.625,2.032807309
428,10013,R,FAILURE TO SUBMIT EER,2,195,1.025641026,0.625,0.400641026
429,10014,C,LANDMARK,116,287,40.41811847,22.69662921,17.72148925
430,10014,K,LANDMARK,3,99,3.03030303,22.69662921,-19.66632618
431,10014,O,LANDMARK,6,64,9.375,22.69662921,-13.32162921
432,10014,R,LANDMARK,9,62,14.51612903,22.69662921,-8.180500181
433,10014,S,LANDMARK,68,273,24.90842491,22.69662921,2.211795695
434,10014,C,BOILER,92,287,32.05574913,34.49438202,-2.438632894
435,10014,D,BOILER,6,38,15.78947368,34.49438202,-18.70490834
436,10014,K,BOILER,49,99,49.49494949,34.49438202,15.00056747
437,10014,L,BOILER,3,18,16.66666667,34.49438202,-17.82771536
438,10014,O,BOILER,8,64,12.5,34.49438202,-21.99438202
439,10014,R,BOILER,2,62,3.225806452,34.49438202,-31.26857557
440,10014,S,BOILER,147,273,53.84615385,34.49438202,19.35177182
441,10014,C,FAIL TO CERTIFY,53,287,18.46689895,14.38202247,4.084876483
442,10014,H,FAIL TO CERTIFY,3,36,8.333333333,14.38202247,-6.048689139
443,10014,K,FAIL TO CERTIFY,15,99,15.15151515,14.38202247,0.76949268
444,10014,O,FAIL TO CERTIFY,7,64,10.9375,14.38202247,-3.444522472
445,10014,R,FAIL TO CERTIFY,7,62,11.29032258,14.38202247,-3.091699891
446,10014,S,FAIL TO CERTIFY,43,273,15.75091575,14.38202247,1.368893279
447,10014,C,CONSTRUCTION,16,287,5.574912892,2.808988764,2.765924128
448,10014,H,CONSTRUCTION,3,36,8.333333333,2.808988764,5.524344569
449,10014,K,CONSTRUCTION,1,99,1.01010101,2.808988764,-1.798887754
450,10014,O,CONSTRUCTION,4,64,6.25,2.808988764,3.441011236
451,10014,R,CONSTRUCTION,1,62,1.612903226,2.808988764,-1.196085538
452,10014,C,ELEVATOR,10,287,3.484320557,23.14606742,-19.66174686
453,10014,D,ELEVATOR,28,38,73.68421053,23.14606742,50.53814311
454,10014,H,ELEVATOR,30,36,83.33333333,23.14606742,60.18726592
455,10014,K,ELEVATOR,31,99,31.31313131,23.14606742,8.167063897
456,10014,L,ELEVATOR,15,18,83.33333333,23.14606742,60.18726592
457,10014,O,ELEVATOR,27,64,42.1875,23.14606742,19.04143258
458,10014,P,ELEVATOR,6,6,100,23.14606742,76.85393258
459,10014,R,ELEVATOR,37,62,59.67741935,23.14606742,36.53135194
460,10014,S,ELEVATOR,15,273,5.494505495,23.14606742,-17.65156192
461,10014,Y,ELEVATOR,7,7,100,23.14606742,76.85393258
462,10014,D,PLUMBING,3,38,7.894736842,0.786516854,7.108219988
463,10014,O,PLUMBING,3,64,4.6875,0.786516854,3.900983146
464,10014,R,PLUMBING,1,62,1.612903226,0.786516854,0.826386372
465,10014,D,FACADE,1,38,2.631578947,1.123595506,1.507983442
466,10014,O,FACADE,4,64,6.25,1.123595506,5.126404494
467,10014,R,FACADE,5,62,8.064516129,1.123595506,6.940920623
468,10014,O,FAIL TO BENCHMARK,5,64,7.8125,0.561797753,7.250702247
469,10016,C,FAIL TO CERTIFY,71,131,54.19847328,8.241758242,45.95671504
470,10016,D,FAIL TO CERTIFY,15,312,4.807692308,8.241758242,-3.434065934
471,10016,H,FAIL TO CERTIFY,30,275,10.90909091,8.241758242,2.667332667
472,10016,K,FAIL TO CERTIFY,7,32,21.875,8.241758242,13.63324176
473,10016,L,FAIL TO CERTIFY,16,45,35.55555556,8.241758242,27.31379731
474,10016,N,FAIL TO CERTIFY,9,9,100,8.241758242,91.75824176
475,10016,O,FAIL TO CERTIFY,29,1418,2.045133992,8.241758242,-6.19662425
476,10016,P,FAIL TO CERTIFY,6,6,100,8.241758242,91.75824176
477,10016,R,FAIL TO CERTIFY,3,121,2.479338843,8.241758242,-5.762419399
478,10016,S,FAIL TO CERTIFY,20,84,23.80952381,8.241758242,15.56776557
479,10016,W,FAIL TO CERTIFY,4,10,40,8.241758242,31.75824176
480,10016,C,BOILER,47,131,35.8778626,7.103610675,28.77425192
481,10016,D,BOILER,6,312,1.923076923,7.103610675,-5.180533752
482,10016,H,BOILER,13,275,4.727272727,7.103610675,-2.376337948
483,10016,I,BOILER,12,105,11.42857143,7.103610675,4.324960754
484,10016,K,BOILER,10,32,31.25,7.103610675,24.14638933
485,10016,L,BOILER,8,45,17.77777778,7.103610675,10.6741671
486,10016,O,BOILER,23,1418,1.622002821,7.103610675,-5.481607854
487,10016,R,BOILER,15,121,12.39669421,7.103610675,5.29308354
488,10016,S,BOILER,47,84,55.95238095,7.103610675,48.84877028
489,10016,C,ELEVATOR,10,131,7.633587786,76.56985871,-68.93627093
490,10016,D,ELEVATOR,251,312,80.44871795,76.56985871,3.878859236
491,10016,H,ELEVATOR,196,275,71.27272727,76.56985871,-5.29713144
492,10016,I,ELEVATOR,90,105,85.71428571,76.56985871,9.144427002
493,10016,K,ELEVATOR,15,32,46.875,76.56985871,-29.69485871
494,10016,L,ELEVATOR,21,45,46.66666667,76.56985871,-29.90319205
495,10016,O,ELEVATOR,1263,1418,89.06911142,76.56985871,12.49925271
496,10016,R,ELEVATOR,90,121,74.38016529,76.56985871,-2.189693423
497,10016,S,ELEVATOR,15,84,17.85714286,76.56985871,-58.71271586
498,10016,C,CONSTRUCTION,3,131,2.290076336,1.80533752,0.484738816
499,10016,D,CONSTRUCTION,9,312,2.884615385,1.80533752,1.079277865
500,10016,H,CONSTRUCTION,3,275,1.090909091,1.80533752,-0.714428429
501,10016,O,CONSTRUCTION,17,1418,1.19887165,1.80533752,-0.606465869
502,10016,R,CONSTRUCTION,12,121,9.917355372,1.80533752,8.112017852
503,10016,S,CONSTRUCTION,2,84,2.380952381,1.80533752,0.575614861
504,10016,D,FAIL TO BENCHMARK,13,312,4.166666667,1.962323391,2.204343276
505,10016,H,FAIL TO BENCHMARK,18,275,6.545454545,1.962323391,4.583131155
506,10016,O,FAIL TO BENCHMARK,19,1418,1.339915374,1.962323391,-0.622408017
507,10016,D,FACADE,12,312,3.846153846,3.492935636,0.35321821
508,10016,H,FACADE,12,275,4.363636364,3.492935636,0.870700728
509,10016,I,FACADE,3,105,2.857142857,3.492935636,-0.635792779
510,10016,O,FACADE,61,1418,4.301833568,3.492935636,0.808897933
511,10016,R,FACADE,1,121,0.826446281,3.492935636,-2.666489355
512,10016,D,LANDMARK,6,312,1.923076923,0.470957614,1.452119309
513,10016,W,LANDMARK,6,10,60,0.470957614,59.52904239
514,10016,H,PLUMBING,3,275,1.090909091,0.117739403,0.973169687
515,10016,O,FAILURE TO SUBMIT EER,6,1418,0.423131171,0.235478807,0.187652364
516,10017,C,BOILER,31,40,77.5,3.677258122,73.82274188
517,10017,K,BOILER,25,60,41.66666667,3.677258122,37.98940854
518,10017,O,BOILER,39,1736,2.246543779,3.677258122,-1.430714343
519,10017,S,BOILER,8,11,72.72727273,3.677258122,69.05001461
520,10017,C,ELEVATOR,9,40,22.5,85.89789361,-63.39789361
521,10017,D,ELEVATOR,64,84,76.19047619,85.89789361,-9.707417419
522,10017,H,ELEVATOR,237,286,82.86713287,85.89789361,-3.030760742
523,10017,K,ELEVATOR,35,60,58.33333333,85.89789361,-27.56456028
524,10017,O,ELEVATOR,1532,1736,88.24884793,85.89789361,2.350954317
525,10017,P,ELEVATOR,6,10,60,85.89789361,-25.89789361
526,10017,R,ELEVATOR,315,339,92.92035398,85.89789361,7.022460373
527,10017,S,ELEVATOR,3,11,27.27272727,85.89789361,-58.62516634
528,10017,U,ELEVATOR,205,235,87.23404255,85.89789361,1.336148944
529,10017,D,CONSTRUCTION,11,84,13.0952381,1.249553731,11.84568436
530,10017,H,CONSTRUCTION,3,286,1.048951049,1.249553731,-0.200602682
531,10017,O,CONSTRUCTION,21,1736,1.209677419,1.249553731,-0.039876311
532,10017,D,FACADE,6,84,7.142857143,2.641913602,4.500943541
533,10017,H,FACADE,22,286,7.692307692,2.641913602,5.05039409
534,10017,O,FACADE,46,1736,2.649769585,2.641913602,0.007855983
535,10017,D,FAIL TO CERTIFY,3,84,3.571428571,5.283827205,-1.712398633
536,10017,H,FAIL TO CERTIFY,12,286,4.195804196,5.283827205,-1.088023009
537,10017,O,FAIL TO CERTIFY,90,1736,5.184331797,5.283827205,-0.099495407
538,10017,R,FAIL TO CERTIFY,13,339,3.83480826,5.283827205,-1.449018945
539,10017,U,FAIL TO CERTIFY,30,235,12.76595745,5.283827205,7.482130242
540,10017,H,FAIL TO BENCHMARK,12,286,4.195804196,1.10674759,3.089056606
541,10017,O,FAIL TO BENCHMARK,4,1736,0.230414747,1.10674759,-0.876332844
542,10017,P,FAIL TO BENCHMARK,4,10,40,1.10674759,38.89325241
543,10017,R,FAIL TO BENCHMARK,11,339,3.244837758,1.10674759,2.138090168
544,10017,O,PLUMBING,4,1736,0.230414747,0.142806141,0.087608606
545,10018,C,FAIL TO CERTIFY,96,120,80,6.688839616,73.31116038
546,10018,K,FAIL TO CERTIFY,41,243,16.87242798,6.688839616,10.18358837
547,10018,O,FAIL TO CERTIFY,44,1526,2.883355177,6.688839616,-3.805484439
548,10018,C,BOILER,21,120,17.5,14.22764228,3.272357724
549,10018,D,BOILER,6,171,3.50877193,14.22764228,-10.71887035
550,10018,H,BOILER,55,251,21.9123506,14.22764228,7.684708321
551,10018,K,BOILER,28,243,11.52263374,14.22764228,-2.705008532
552,10018,L,BOILER,149,259,57.52895753,14.22764228,43.30131525
553,10018,O,BOILER,102,1526,6.684141547,14.22764228,-7.54350073
554,10018,R,BOILER,3,103,2.912621359,14.22764228,-11.31502092
555,10018,S,BOILER,21,27,77.77777778,14.22764228,63.5501355
556,10018,C,CONSTRUCTION,3,120,2.5,1.92165558,0.57834442
557,10018,D,CONSTRUCTION,6,171,3.50877193,1.92165558,1.58711635
558,10018,L,CONSTRUCTION,8,259,3.088803089,1.92165558,1.167147509
559,10018,O,CONSTRUCTION,26,1526,1.703800786,1.92165558,-0.217854794
560,10018,R,CONSTRUCTION,3,103,2.912621359,1.92165558,0.990965779
561,10018,S,CONSTRUCTION,6,27,22.22222222,1.92165558,20.30056664
562,10018,D,ELEVATOR,159,171,92.98245614,70.47302291,22.50943323
563,10018,G,ELEVATOR,6,6,100,70.47302291,29.52697709
564,10018,H,ELEVATOR,173,251,68.92430279,70.47302291,-1.548720123
565,10018,K,ELEVATOR,174,243,71.60493827,70.47302291,1.13191536
566,10018,L,ELEVATOR,98,259,37.83783784,70.47302291,-32.63518507
567,10018,O,ELEVATOR,1213,1526,79.48885976,70.47302291,9.015836852
568,10018,R,ELEVATOR,84,103,81.55339806,70.47302291,11.08037515
569,10018,H,FAILURE TO SUBMIT EER,14,251,5.577689243,0.702143385,4.875545858
570,10018,O,FAILURE TO SUBMIT EER,2,1526,0.131061599,0.702143385,-0.571081786
571,10018,R,FAILURE TO SUBMIT EER,3,103,2.912621359,0.702143385,2.210477974
572,10018,H,FAIL TO BENCHMARK,6,251,2.390438247,2.58684405,-0.196405803
573,10018,O,FAIL TO BENCHMARK,61,1526,3.997378768,2.58684405,1.410534718
574,10018,R,FAIL TO BENCHMARK,3,103,2.912621359,2.58684405,0.325777309
575,10018,H,FACADE,3,251,1.195219124,3.288987435,-2.093768312
576,10018,L,FACADE,4,259,1.544401544,3.288987435,-1.744585891
577,10018,O,FACADE,75,1526,4.914809961,3.288987435,1.625822525
578,10018,R,FACADE,7,103,6.796116505,3.288987435,3.50712907
579,10018,O,ZONING,3,1526,0.196592398,0.110864745,0.085727653
580,10019,C,BOILER,135,224,60.26785714,10.15165583,50.11620131
581,10019,D,BOILER,9,231,3.896103896,10.15165583,-6.255551938
582,10019,H,BOILER,10,498,2.008032129,10.15165583,-8.143623706
583,10019,J,BOILER,3,30,10,10.15165583,-0.151655834
584,10019,K,BOILER,46,159,28.93081761,10.15165583,18.77916178
585,10019,O,BOILER,24,939,2.555910543,10.15165583,-7.595745291
586,10019,R,BOILER,18,895,2.011173184,10.15165583,-8.14048265
587,10019,S,BOILER,50,156,32.05128205,10.15165583,21.89962622
588,10019,T,BOILER,33,45,73.33333333,10.15165583,63.1816775
589,10019,C,FAIL TO CERTIFY,70,224,31.25,9.254100898,21.9958991
590,10019,D,FAIL TO CERTIFY,32,231,13.85281385,9.254100898,4.598712955
591,10019,H,FAIL TO CERTIFY,55,498,11.04417671,9.254100898,1.790075809
592,10019,J,FAIL TO CERTIFY,15,30,50,9.254100898,40.7458991
593,10019,K,FAIL TO CERTIFY,9,159,5.660377358,9.254100898,-3.593723539
594,10019,O,FAIL TO CERTIFY,19,939,2.02342918,9.254100898,-7.230671718
595,10019,P,FAIL TO CERTIFY,6,6,100,9.254100898,90.7458991
596,10019,R,FAIL TO CERTIFY,38,895,4.245810056,9.254100898,-5.008290842
597,10019,S,FAIL TO CERTIFY,55,156,35.25641026,9.254100898,26.00230936
598,10019,C,ELEVATOR,11,224,4.910714286,72.36149799,-67.4507837
599,10019,D,ELEVATOR,163,231,70.56277056,72.36149799,-1.798727425
600,10019,H,ELEVATOR,349,498,70.08032129,72.36149799,-2.281176703
601,10019,J,ELEVATOR,12,30,40,72.36149799,-32.36149799
602,10019,K,ELEVATOR,101,159,63.52201258,72.36149799,-8.83948541
603,10019,O,ELEVATOR,861,939,91.69329073,72.36149799,19.33179275
604,10019,R,ELEVATOR,752,895,84.02234637,72.36149799,11.66084838
605,10019,S,ELEVATOR,41,156,26.28205128,72.36149799,-46.07944671
606,10019,T,ELEVATOR,12,45,26.66666667,72.36149799,-45.69483132
607,10019,W,ELEVATOR,36,48,75,72.36149799,2.638502012
608,10019,C,PLUMBING,4,224,1.785714286,0.216651192,1.569063094
609,10019,R,PLUMBING,3,895,0.335195531,0.216651192,0.118544339
610,10019,C,CONSTRUCTION,4,224,1.785714286,1.39275766,0.392956626
611,10019,D,CONSTRUCTION,3,231,1.298701299,1.39275766,-0.094056361
612,10019,O,CONSTRUCTION,7,939,0.745473908,1.39275766,-0.647283752
613,10019,R,CONSTRUCTION,21,895,2.346368715,1.39275766,0.953611055
614,10019,S,CONSTRUCTION,10,156,6.41025641,1.39275766,5.01749875
615,10019,D,FACADE,18,231,7.792207792,3.002166512,4.79004128
616,10019,H,FACADE,30,498,6.024096386,3.002166512,3.021929874
617,10019,K,FACADE,3,159,1.886792453,3.002166512,-1.115374059
618,10019,O,FACADE,19,939,2.02342918,3.002166512,-0.978737332
619,10019,R,FACADE,21,895,2.346368715,3.002166512,-0.655797797
620,10019,W,FACADE,6,48,12.5,3.002166512,9.497833488
621,10019,D,FAIL TO BENCHMARK,3,231,1.298701299,3.249767874,-1.951066575
622,10019,H,FAIL TO BENCHMARK,54,498,10.84337349,3.249767874,7.59360562
623,10019,R,FAIL TO BENCHMARK,42,895,4.69273743,3.249767874,1.442969556
624,10019,W,FAIL TO BENCHMARK,6,48,12.5,3.249767874,9.250232126
625,10019,D,FAILURE TO SUBMIT EER,3,231,1.298701299,0.278551532,1.020149767
626,10019,O,FAILURE TO SUBMIT EER,6,939,0.638977636,0.278551532,0.360426104
627,10019,O,LANDMARK,3,939,0.319488818,0.092850511,0.226638307
628,10020,K,ELEVATOR,4,6,66.66666667,90.24390244,-23.57723577
629,10020,O,ELEVATOR,66,69,95.65217391,90.24390244,5.408271474
630,10020,R,ELEVATOR,115,130,88.46153846,90.24390244,-1.782363977
631,10020,K,BOILER,2,6,33.33333333,0.975609756,32.35772358
632,10020,O,FAIL TO CERTIFY,3,69,4.347826087,8.780487805,-4.432661718
633,10020,R,FAIL TO CERTIFY,15,130,11.53846154,8.780487805,2.757973734
634,10021,C,BOILER,31,59,52.54237288,14.7826087,37.75976419
635,10021,D,BOILER,6,33,18.18181818,14.7826087,3.399209486
636,10021,H,BOILER,6,72,8.333333333,14.7826087,-6.449275362
637,10021,K,BOILER,12,34,35.29411765,14.7826087,20.51150895
638,10021,O,BOILER,9,282,3.191489362,14.7826087,-11.59111933
639,10021,P,BOILER,6,21,28.57142857,14.7826087,13.78881988
640,10021,S,BOILER,15,15,100,14.7826087,85.2173913
641,10021,C,FAIL TO CERTIFY,26,59,44.06779661,5.043478261,39.02431835
642,10021,I,FAIL TO CERTIFY,3,21,14.28571429,5.043478261,9.242236025
643,10021,C,PLUMBING,2,59,3.389830508,0.347826087,3.042004422
644,10021,D,ELEVATOR,27,33,81.81818182,59.82608696,21.99209486
645,10021,H,ELEVATOR,13,72,18.05555556,59.82608696,-41.7705314
646,10021,I,ELEVATOR,12,21,57.14285714,59.82608696,-2.683229814
647,10021,O,ELEVATOR,239,282,84.75177305,59.82608696,24.92568609
648,10021,P,ELEVATOR,15,21,71.42857143,59.82608696,11.60248447
649,10021,R,ELEVATOR,30,30,100,59.82608696,40.17391304
650,10021,W,ELEVATOR,8,8,100,59.82608696,40.17391304
651,10021,H,FAIL TO BENCHMARK,44,72,61.11111111,11.13043478,49.98067633
652,10021,O,FAIL TO BENCHMARK,20,282,7.092198582,11.13043478,-4.038236201
653,10021,H,FACADE,6,72,8.333333333,1.043478261,7.289855072
654,10021,H,FAILURE TO SUBMIT EER,3,72,4.166666667,2.956521739,1.210144928
655,10021,I,FAILURE TO SUBMIT EER,6,21,28.57142857,2.956521739,25.61490683
656,10021,O,FAILURE TO SUBMIT EER,8,282,2.836879433,2.956521739,-0.119642307
657,10021,K,LANDMARK,19,34,55.88235294,4.347826087,51.53452685
658,10021,O,LANDMARK,6,282,2.127659574,4.347826087,-2.220166512
659,10021,K,CONSTRUCTION,3,34,8.823529412,0.52173913,8.301790281
660,10022,C,BOILER,28,63,44.44444444,3.89690089,40.54754355
661,10022,D,BOILER,15,314,4.777070064,3.89690089,0.880169174
662,10022,K,BOILER,40,150,26.66666667,3.89690089,22.76976578
663,10022,O,BOILER,16,1471,1.087695445,3.89690089,-2.809205445
664,10022,P,BOILER,3,36,8.333333333,3.89690089,4.436432443
665,10022,S,BOILER,25,43,58.13953488,3.89690089,54.24263399
666,10022,C,FAIL TO CERTIFY,27,63,42.85714286,5.492482357,37.3646605
667,10022,D,FAIL TO CERTIFY,16,314,5.095541401,5.492482357,-0.396940955
668,10022,H,FAIL TO CERTIFY,8,236,3.389830508,5.492482357,-2.102651848
669,10022,K,FAIL TO CERTIFY,16,150,10.66666667,5.492482357,5.17418431
670,10022,O,FAIL TO CERTIFY,22,1471,1.495581237,5.492482357,-3.996901119
671,10022,R,FAIL TO CERTIFY,75,937,8.004268943,5.492482357,2.511786587
672,10022,S,FAIL TO CERTIFY,15,43,34.88372093,5.492482357,29.39123857
673,10022,C,ELEVATOR,8,63,12.6984127,84.53513348,-71.83672078
674,10022,D,ELEVATOR,256,314,81.52866242,84.53513348,-3.006471056
675,10022,H,ELEVATOR,190,236,80.50847458,84.53513348,-4.0266589
676,10022,J,ELEVATOR,9,9,100,84.53513348,15.46486652
677,10022,K,ELEVATOR,82,150,54.66666667,84.53513348,-29.86846681
678,10022,O,ELEVATOR,1369,1471,93.06594154,84.53513348,8.53080806
679,10022,P,ELEVATOR,30,36,83.33333333,84.53513348,-1.201800143
680,10022,R,ELEVATOR,808,937,86.23265742,84.53513348,1.697523941
681,10022,S,ELEVATOR,3,43,6.976744186,84.53513348,-77.55838929
682,10022,D,FACADE,21,314,6.687898089,2.976373121,3.711524969
683,10022,H,FACADE,23,236,9.745762712,2.976373121,6.769389591
684,10022,O,FACADE,47,1471,3.195105371,2.976373121,0.21873225
685,10022,R,FACADE,6,937,0.640341515,2.976373121,-2.336031605
686,10022,D,CONSTRUCTION,6,314,1.910828025,0.61368518,1.297142846
687,10022,O,CONSTRUCTION,7,1471,0.475866757,0.61368518,-0.137818422
688,10022,P,CONSTRUCTION,3,36,8.333333333,0.61368518,7.719648154
689,10022,R,CONSTRUCTION,4,937,0.426894344,0.61368518,-0.186790836
690,10022,H,FAIL TO BENCHMARK,13,236,5.508474576,2.239950905,3.268523671
691,10022,K,FAIL TO BENCHMARK,12,150,8,2.239950905,5.760049095
692,10022,O,FAIL TO BENCHMARK,10,1471,0.679809653,2.239950905,-1.560141252
693,10022,R,FAIL TO BENCHMARK,38,937,4.055496265,2.239950905,1.815545359
694,10022,H,FAILURE TO SUBMIT EER,2,236,0.847457627,0.245474072,0.601983555
695,10022,R,FAILURE TO SUBMIT EER,6,937,0.640341515,0.245474072,0.394867444
696,10023,C,ELEVATOR,42,143,29.37062937,79.31623932,-49.94560995
697,10023,D,ELEVATOR,176,212,83.01886792,79.31623932,3.702628608
698,10023,G,ELEVATOR,1,2,50,79.31623932,-29.31623932
699,10023,H,ELEVATOR,171,192,89.0625,79.31623932,9.746260684
700,10023,K,ELEVATOR,8,28,28.57142857,79.31623932,-50.74481074
701,10023,O,ELEVATOR,108,131,82.44274809,79.31623932,3.126508775
702,10023,R,ELEVATOR,410,421,97.3871734,79.31623932,18.07093408
703,10023,S,ELEVATOR,12,35,34.28571429,79.31623932,-45.03052503
704,10023,C,BOILER,40,143,27.97202797,8.888888889,19.08313908
705,10023,D,BOILER,9,212,4.245283019,8.888888889,-4.64360587
706,10023,G,BOILER,1,2,50,8.888888889,41.11111111
707,10023,H,BOILER,9,192,4.6875,8.888888889,-4.201388889
708,10023,K,BOILER,16,28,57.14285714,8.888888889,48.25396825
709,10023,O,BOILER,9,131,6.870229008,8.888888889,-2.018659881
710,10023,R,BOILER,3,421,0.712589074,8.888888889,-8.176299815
711,10023,S,BOILER,17,35,48.57142857,8.888888889,39.68253968
712,10023,C,LANDMARK,33,143,23.07692308,3.333333333,19.74358974
713,10023,S,LANDMARK,6,35,17.14285714,3.333333333,13.80952381
714,10023,C,FAIL TO CERTIFY,25,143,17.48251748,3.760683761,13.72183372
715,10023,D,FAIL TO CERTIFY,7,212,3.301886792,3.760683761,-0.458796968
716,10023,H,FAIL TO CERTIFY,9,192,4.6875,3.760683761,0.926816239
717,10023,R,FAIL TO CERTIFY,3,421,0.712589074,3.760683761,-3.048094687
718,10023,C,FACADE,3,143,2.097902098,3.333333333,-1.235431235
719,10023,D,FACADE,11,212,5.188679245,3.333333333,1.855345912
720,10023,H,FACADE,3,192,1.5625,3.333333333,-1.770833333
721,10023,O,FACADE,11,131,8.396946565,3.333333333,5.063613232
722,10023,R,FACADE,5,421,1.187648456,3.333333333,-2.145684877
723,10023,W,FACADE,6,6,100,3.333333333,96.66666667
724,10023,D,FAIL TO BENCHMARK,9,212,4.245283019,0.769230769,3.47605225
725,10023,K,CONSTRUCTION,4,28,14.28571429,0.598290598,13.68742369
726,10023,O,CONSTRUCTION,3,131,2.290076336,0.598290598,1.691785738
727,10024,C,BOILER,77,171,45.02923977,39.94708995,5.082149819
728,10024,H,BOILER,12,63,19.04761905,39.94708995,-20.8994709
729,10024,R,BOILER,57,65,87.69230769,39.94708995,47.74521775
730,10024,S,BOILER,5,5,100,39.94708995,60.05291005
731,10024,C,FAIL TO CERTIFY,38,171,22.22222222,14.02116402,8.201058201
732,10024,H,FAIL TO CERTIFY,9,63,14.28571429,14.02116402,0.264550265
733,10024,R,FAIL TO CERTIFY,6,65,9.230769231,14.02116402,-4.79039479
734,10024,C,LANDMARK,30,171,17.54385965,9.523809524,8.020050125
735,10024,D,LANDMARK,6,55,10.90909091,9.523809524,1.385281385
736,10024,C,ELEVATOR,21,171,12.28070175,28.30687831,-16.02617655
737,10024,D,ELEVATOR,38,55,69.09090909,28.30687831,40.78403078
738,10024,H,ELEVATOR,27,63,42.85714286,28.30687831,14.55026455
739,10024,J,ELEVATOR,16,16,100,28.30687831,71.69312169
740,10024,K,ELEVATOR,3,3,100,28.30687831,71.69312169
741,10024,R,ELEVATOR,2,65,3.076923077,28.30687831,-25.22995523
